重庆 , 南京 , 东方航空 , MU3807 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 22:15:00 , 2024-01-21 00:20:00 , 93% , 730
重庆 , 南京 , 东方航空 , MU3379 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 07:40:00 , 2024-01-20 09:35:00 , 87% , 710
重庆 , 南京 , 东方航空 , MU2664 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 12:40:00 , 2024-01-20 14:30:00 , 80% , 448
重庆 , 南京 , 东方航空 , MU3383 , 空客320 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 16:55:00 , 2024-01-20 18:55:00 , 100% , 710
重庆 , 南京 , 厦门航空 , MF3356 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 06:40:00 , 2024-01-20 09:00:00 ,  , 690
重庆 , 南京 , 厦门航空 , MF3334 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 12:40:00 , 2024-01-20 14:30:00 , 80% , 690
重庆 , 南京 , 厦门航空 , MF3443 , 空客320 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 17:40:00 , 2024-01-20 19:45:00 , 87% , 690
重庆 , 南京 , 厦门航空 , MF3432 , 空客319 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 22:55:00 , 2024-01-21 01:05:00 , 93% , 690
重庆 , 南京 , 厦门航空 , MF3471 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 11:40:00 , 2024-01-20 13:40:00 , 83% , 690
重庆 , 南京 , 厦门航空 , MF5371 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 12:35:00 , 2024-01-20 14:30:00 , 93% , 980
重庆 , 南京 , 厦门航空 , MF5373 , 空客320 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 16:55:00 , 2024-01-20 18:55:00 , 100% , 980
重庆 , 南京 , 厦门航空 , MF5369 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 07:40:00 , 2024-01-20 09:35:00 , 87% , 980
重庆 , 南京 , 厦门航空 , MF3436 , 空客320 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 21:15:00 , 2024-01-20 23:05:00 , 100% , 690
重庆 , 南京 , 海南航空 , HU7425 , 波音737 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 08:15:00 , 2024-01-20 10:15:00 , 83% , 270
重庆 , 南京 , 华夏航空 , G56760 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 11:40:00 , 2024-01-20 13:40:00 , 83% , 1410
重庆 , 南京 , 华夏航空 , G58607 , 空客321 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 07:40:00 , 2024-01-20 09:35:00 , 87% , 1670
重庆 , 南京 , 华夏航空 , G56091 , 波音737 , 江北国际机场 , CKG , 禄口国际机场 , NKG , 2024-01-20 19:35:00 , 2024-01-20 21:35:00 , 93% , 680
重庆 , 杭州 , 四川航空 , 3U8089 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 07:05:00 , 2024-01-20 09:15:00 , 97% , 350
重庆 , 杭州 , 四川航空 , 3U3180 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:55:00 , 2024-01-20 22:15:00 , 90% , 780
重庆 , 杭州 , 四川航空 , 3U2418 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 09:40:00 , 2024-01-20 12:10:00 , 93% , 700
重庆 , 杭州 , 四川航空 , 3U2414 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:50:00 , 2024-01-20 16:50:00 , 97% , 700
重庆 , 杭州 , 四川航空 , 3U2416 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:50:00 , 2024-01-20 22:10:00 , 100% , 700
重庆 , 杭州 , 四川航空 , 3U4102 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 21:55:00 , 2024-01-21 00:10:00 , 93% , 990
重庆 , 杭州 , 四川航空 , 3U8087 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:40:00 , 2024-01-20 16:55:00 , 97% , 500
重庆 , 杭州 , 海南航空 , HU7422 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:35:00 , 2024-01-20 21:50:00 , 100% , 350
重庆 , 杭州 , 西藏航空 , TV2158 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 21:55:00 , 2024-01-21 00:10:00 , 93% , 990
重庆 , 杭州 , 南方航空 , CZ2691 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 12:30:00 , 2024-01-20 14:50:00 , 93% , 600
重庆 , 杭州 , 南方航空 , CZ4389 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 09:40:00 , 2024-01-20 12:10:00 , 93% , 610
重庆 , 杭州 , 南方航空 , CZ2879 , None , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 08:00:00 , 2024-01-20 10:15:00 , 93% , 220
重庆 , 杭州 , 南方航空 , CZ4799 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 21:55:00 , 2024-01-21 00:10:00 , 93% , 1100
重庆 , 杭州 , 南方航空 , CZ4385 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:50:00 , 2024-01-20 16:50:00 , 97% , 610
重庆 , 杭州 , 南方航空 , CZ9394 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 07:05:00 , 2024-01-20 09:15:00 , 97% , 700
重庆 , 杭州 , 南方航空 , CZ4387 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:50:00 , 2024-01-20 22:10:00 , 100% , 610
重庆 , 杭州 , 南方航空 , CZ9392 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:40:00 , 2024-01-20 16:55:00 , 97% , 700
重庆 , 杭州 , 南方航空 , CZ9041 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:55:00 , 2024-01-20 22:15:00 , 90% , 800
重庆 , 杭州 , 东方航空 , MU4804 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 09:40:00 , 2024-01-20 12:10:00 , 93% , 900
重庆 , 杭州 , 东方航空 , MU3391 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 07:05:00 , 2024-01-20 09:15:00 , 97% , 800
重庆 , 杭州 , 东方航空 , MU4800 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:50:00 , 2024-01-20 16:50:00 , 97% , 900
重庆 , 杭州 , 东方航空 , MU4328 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 21:55:00 , 2024-01-21 00:10:00 , 93% , 990
重庆 , 杭州 , 东方航空 , MU4802 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:50:00 , 2024-01-20 22:10:00 , 100% , 900
重庆 , 杭州 , 东方航空 , MU3389 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:40:00 , 2024-01-20 16:55:00 , 97% , 800
重庆 , 杭州 , 厦门航空 , MF8474 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:50:00 , 2024-01-20 16:50:00 , 97% , 300
重庆 , 杭州 , 厦门航空 , MF5042 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:55:00 , 2024-01-20 22:15:00 , 90% , 1120
重庆 , 杭州 , 厦门航空 , MF5393 , 空客319 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:40:00 , 2024-01-20 16:55:00 , 97% , 1120
重庆 , 杭州 , 厦门航空 , MF5395 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 07:05:00 , 2024-01-20 09:15:00 , 97% , 1120
重庆 , 杭州 , 厦门航空 , MF5858 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 21:55:00 , 2024-01-21 00:10:00 , 93% , 990
重庆 , 杭州 , 厦门航空 , MF8478 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 09:40:00 , 2024-01-20 12:10:00 , 93% , 300
重庆 , 杭州 , 厦门航空 , MF8476 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:50:00 , 2024-01-20 22:10:00 , 100% , 260
重庆 , 杭州 , 长龙航空 , GJ3614 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 14:50:00 , 2024-01-20 16:50:00 , 97% , 900
重庆 , 杭州 , 长龙航空 , GJ8692 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 21:55:00 , 2024-01-21 00:10:00 , 93% , 217
重庆 , 杭州 , 长龙航空 , GJ3618 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 09:40:00 , 2024-01-20 12:10:00 , 93% , 900
重庆 , 杭州 , 长龙航空 , GJ3616 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 19:50:00 , 2024-01-20 22:10:00 , 100% , 900
重庆 , 杭州 , 中国国航 , CA4577 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 16:15:00 , 2024-01-20 18:25:00 , 93% , 350
重庆 , 杭州 , 中国国航 , CA4579 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 08:00:00 , 2024-01-20 09:55:00 , 90% , 260
重庆 , 杭州 , 中国国航 , CA4553 , 波音737 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 08:30:00 , 2024-01-20 10:55:00 , 90% , 270
重庆 , 杭州 , 中国国航 , CA1762 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 20:20:00 , 2024-01-20 22:25:00 , 93% , 260
重庆 , 杭州 , 中国国航 , CA1760 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 10:55:00 , 2024-01-20 13:20:00 , 97% , 300
重庆 , 杭州 , 海航旗下西部航 , PN6435 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 15:55:00 , 2024-01-20 18:15:00 , 100% , 300
重庆 , 杭州 , 天津航空 , GS6581 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 08:10:00 , 2024-01-20 10:10:00 , 97% , 250
重庆 , 杭州 , 海航旗下首都航 , JD5696 , 空客321 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 22:30:00 , 2024-01-21 00:45:00 , 97% , 200
重庆 , 杭州 , 海航旗下首都航 , JD5692 , 空客320 , 江北国际机场 , CKG , 萧山国际机场 , HGH , 2024-01-20 10:55:00 , 2024-01-20 13:10:00 , 97% , 220
重庆 , 合肥 , 中国国航 , CA4563 , 波音737 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 07:40:00 , 2024-01-20 09:30:00 , 87% , 430
重庆 , 合肥 , 海航旗下西部航 , PN6251 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 15:30:00 , 2024-01-20 17:20:00 , 100% , 398
重庆 , 合肥 , 海航旗下西部航 , PN6415 , 空客319 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 06:45:00 , 2024-01-20 08:30:00 , 93% , 290
重庆 , 合肥 , 南方航空 , CZ9418 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 08:05:00 , 2024-01-20 09:40:00 , 77% , 470
重庆 , 合肥 , 华夏航空 , G58696 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 08:05:00 , 2024-01-20 09:40:00 , 77% , 450
重庆 , 合肥 , 东方航空 , MU5484 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 22:10:00 , 2024-01-20 23:50:00 , 93% , 381
重庆 , 合肥 , 东方航空 , MU5365 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 12:00:00 , 2024-01-20 13:50:00 , 83% , 528
重庆 , 合肥 , 东方航空 , MU3403 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 08:05:00 , 2024-01-20 09:40:00 , 77% , 530
重庆 , 合肥 , 厦门航空 , MF5419 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 08:05:00 , 2024-01-20 09:40:00 , 77% , 740
重庆 , 合肥 , 厦门航空 , MF3703 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 22:10:00 , 2024-01-20 23:50:00 , 93% , 560
重庆 , 合肥 , 四川航空 , 3U5217 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 12:00:00 , 2024-01-20 13:50:00 , 83% , 610
重庆 , 合肥 , 四川航空 , 3U5256 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 22:10:00 , 2024-01-20 23:50:00 , 93% , 540
重庆 , 合肥 , 四川航空 , 3U8197 , 空客320 , 江北国际机场 , CKG , 新桥国际机场 , HFE , 2024-01-20 08:05:00 , 2024-01-20 09:40:00 , 77% , 450
重庆 , 南昌 , 昆明航空 , KY9536 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 16:35:00 , 2024-01-20 18:05:00 , 93% , 570
重庆 , 南昌 , 昆明航空 , KY9648 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 10:30:00 , 2024-01-20 11:55:00 ,  , 570
重庆 , 南昌 , 昆明航空 , KY9538 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 22:05:00 , 2024-01-20 23:50:00 , 97% , 570
重庆 , 南昌 , 中国国航 , CA3530 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 16:35:00 , 2024-01-20 18:05:00 , 93% , 570
重庆 , 南昌 , 中国国航 , CA3528 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 10:30:00 , 2024-01-20 11:55:00 ,  , 570
重庆 , 南昌 , 中国国航 , CA3548 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 22:05:00 , 2024-01-20 23:50:00 , 97% , 570
重庆 , 南昌 , 中国国航 , CA4561 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 07:15:00 , 2024-01-20 09:15:00 , 87% , 500
重庆 , 南昌 , 深圳航空 , ZH8850 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 16:35:00 , 2024-01-20 18:05:00 , 93% , 500
重庆 , 南昌 , 深圳航空 , ZH8852 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 22:05:00 , 2024-01-20 23:50:00 , 97% , 450
重庆 , 南昌 , 深圳航空 , ZH8848 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 10:30:00 , 2024-01-20 11:55:00 ,  , 500
重庆 , 南昌 , 江西航空 , RY6682 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 22:10:00 , 2024-01-20 23:55:00 , 100% , 400
重庆 , 南昌 , 江西航空 , RY6686 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 16:25:00 , 2024-01-20 18:25:00 ,  , 489
重庆 , 南昌 , 厦门航空 , MF5417 , 空客320 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 14:10:00 , 2024-01-20 15:50:00 , 100% , 700
重庆 , 南昌 , 厦门航空 , MF2025 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 22:10:00 , 2024-01-20 23:55:00 , 100% , 680
重庆 , 南昌 , 长龙航空 , GJ3113 , 空客320 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 14:10:00 , 2024-01-20 15:50:00 , 100% , 550
重庆 , 南昌 , 南方航空 , CZ9416 , 空客320 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 14:10:00 , 2024-01-20 15:50:00 , 100% , 570
重庆 , 南昌 , 华夏航空 , G58697 , 空客320 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 14:10:00 , 2024-01-20 15:50:00 , 100% , 550
重庆 , 南昌 , 华夏航空 , G56024 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 10:30:00 , 2024-01-20 11:55:00 ,  , 570
重庆 , 南昌 , 华夏航空 , G56026 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 16:35:00 , 2024-01-20 18:05:00 , 93% , 570
重庆 , 南昌 , 华夏航空 , G56028 , 波音737 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 22:05:00 , 2024-01-20 23:50:00 , 97% , 570
重庆 , 南昌 , 四川航空 , 3U8181 , 空客320 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 14:10:00 , 2024-01-20 15:50:00 , 100% , 550
重庆 , 南昌 , 海航旗下西部航 , PN6255 , 空客320 , 江北国际机场 , CKG , 昌北国际机场 , KHN , 2024-01-20 10:05:00 , 2024-01-20 11:45:00 , 100% , 448
重庆 , 福州 , 华夏航空 , G54065 , ARJ21 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 07:45:00 , 2024-01-20 11:50:00 ,  , 400
重庆 , 福州 , 成都航空 , EU1819 , 空客320 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 21:35:00 , 2024-01-20 23:40:00 , 100% , 394
重庆 , 福州 , 海航旗下福航 , FU6508 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 20:50:00 , 2024-01-20 23:25:00 , 100% , 460
重庆 , 福州 , 西藏航空 , TV5009 , A320舒适飞行 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 21:35:00 , 2024-01-20 23:40:00 , 100% , 850
重庆 , 福州 , 厦门航空 , MF8614 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 15:30:00 , 2024-01-20 17:50:00 , 93% , 580
重庆 , 福州 , 厦门航空 , MF5401 , 空客321 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 17:40:00 , 2024-01-20 20:00:00 , 100% , 1000
重庆 , 福州 , 厦门航空 , MF8420 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 09:30:00 , 2024-01-20 12:00:00 , 93% , 500
重庆 , 福州 , 中国国航 , CA4569 , 波音7M8 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 17:55:00 , 2024-01-20 20:30:00 , 100% , 500
重庆 , 福州 , 长龙航空 , GJ3734 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 15:30:00 , 2024-01-20 17:50:00 , 93% , 870
重庆 , 福州 , 长龙航空 , GJ5909 , ARJ21 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 07:45:00 , 2024-01-20 11:50:00 ,  , 610
重庆 , 福州 , 长龙航空 , GJ3562 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 09:30:00 , 2024-01-20 12:00:00 , 93% , 870
重庆 , 福州 , 长龙航空 , GJ5489 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 14:55:00 , 2024-01-20 17:20:00 , 100% , 870
重庆 , 福州 , 东方航空 , MU3395 , 空客321 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 17:40:00 , 2024-01-20 20:00:00 , 100% , 710
重庆 , 福州 , 海南航空 , HU7263 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 14:55:00 , 2024-01-20 17:20:00 , 100% , 562
重庆 , 福州 , 南方航空 , CZ9400 , 空客321 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 17:40:00 , 2024-01-20 20:00:00 , 100% , 620
重庆 , 福州 , 南方航空 , CZ4495 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 15:30:00 , 2024-01-20 17:50:00 , 93% , 690
重庆 , 福州 , 南方航空 , CZ4333 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 09:30:00 , 2024-01-20 12:00:00 , 93% , 690
重庆 , 福州 , 南方航空 , CZ2819 , 空客320 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 18:00:00 , 2024-01-20 20:20:00 , 97% , 450
重庆 , 福州 , 山东航空 , SC3807 , ARJ21 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 07:45:00 , 2024-01-20 11:50:00 ,  , 710
重庆 , 福州 , 四川航空 , 3U4205 , 空客320 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 21:35:00 , 2024-01-20 23:40:00 , 100% , 660
重庆 , 福州 , 四川航空 , 3U2362 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 09:30:00 , 2024-01-20 12:00:00 , 93% , 780
重庆 , 福州 , 四川航空 , 3U8105 , 空客321 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 17:40:00 , 2024-01-20 20:00:00 , 100% , 450
重庆 , 福州 , 四川航空 , 3U2534 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 15:30:00 , 2024-01-20 17:50:00 , 93% , 780
重庆 , 福州 , 天津航空 , GS5263 , 波音737 , 江北国际机场 , CKG , 长乐国际机场 , FOC , 2024-01-20 14:55:00 , 2024-01-20 17:20:00 , 100% , 680
重庆 , 武汉 , 厦门航空 , MF3270 , 波音738 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:55:00 , 2024-01-21 00:20:00 , 97% , 700
重庆 , 武汉 , 厦门航空 , MF5411 , 空客320 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 12:50:00 , 2024-01-20 14:10:00 , 97% , 910
重庆 , 武汉 , 华夏航空 , G56211 , 空客320 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 12:50:00 , 2024-01-20 14:10:00 , 97% , 639
重庆 , 武汉 , 华夏航空 , G56752 , 波音738 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:55:00 , 2024-01-21 00:20:00 , 97% , 1430
重庆 , 武汉 , 南方航空 , CZ9410 , 空客320 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 12:50:00 , 2024-01-20 14:10:00 , 97% , 660
重庆 , 武汉 , 南方航空 , CZ6176 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 10:40:00 , 2024-01-20 11:50:00 , 90% , 660
重庆 , 武汉 , 南方航空 , CZ3644 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:25:00 , 2024-01-20 23:55:00 , 100% , 250
重庆 , 武汉 , 南方航空 , CZ2887 , 空客320 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 07:00:00 , 2024-01-20 08:25:00 ,  , 250
重庆 , 武汉 , 南方航空 , CZ8422 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 16:00:00 , 2024-01-20 17:30:00 , 97% , 660
重庆 , 武汉 , 东方航空 , MU3401 , 空客320 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 12:50:00 , 2024-01-20 14:10:00 , 97% , 740
重庆 , 武汉 , 东方航空 , MU2540 , 波音738 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:55:00 , 2024-01-21 00:20:00 , 97% , 231
重庆 , 武汉 , 四川航空 , 3U2000 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 16:00:00 , 2024-01-20 17:30:00 , 97% , 660
重庆 , 武汉 , 四川航空 , 3U8155 , 空客320 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 12:50:00 , 2024-01-20 14:10:00 , 97% , 640
重庆 , 武汉 , 四川航空 , 3U1540 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 10:40:00 , 2024-01-20 11:50:00 , 90% , 660
重庆 , 武汉 , 四川航空 , 3U1244 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:25:00 , 2024-01-20 23:55:00 , 100% , 580
重庆 , 武汉 , 四川航空 , 3U5054 , 波音738 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:55:00 , 2024-01-21 00:20:00 , 97% , 680
重庆 , 武汉 , 长龙航空 , GJ5720 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 22:25:00 , 2024-01-20 23:55:00 , 100% , 830
重庆 , 武汉 , 中国国航 , CA4381 , 波音737 , 江北国际机场 , CKG , 天河国际机场 , WUH , 2024-01-20 18:50:00 , 2024-01-20 20:25:00 , 97% , 300
重庆 , 长沙 , 厦门航空 , MF5353 , 空客320 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 14:00:00 , 2024-01-20 15:15:00 , 93% , 790
重庆 , 长沙 , 奥凯航空 , BK2922 , 波音737 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 21:20:00 , 2024-01-20 22:40:00 , 97% , 296
重庆 , 长沙 , 昆明航空 , KY3038 , 波音737 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 17:05:00 , 2024-01-20 18:30:00 ,  , 350
重庆 , 长沙 , 四川航空 , 3U1484 , 空客321 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 16:40:00 , 2024-01-20 18:10:00 , 100% , 540
重庆 , 长沙 , 四川航空 , 3U8009 , 空客320 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 14:00:00 , 2024-01-20 15:15:00 , 93% , 460
重庆 , 长沙 , 四川航空 , 3U1332 , 波音737 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 20:30:00 , 2024-01-20 21:55:00 , 100% , 540
重庆 , 长沙 , 四川航空 , 3U1102 , 空客320 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 09:55:00 , 2024-01-20 11:35:00 , 93% , 620
重庆 , 长沙 , 四川航空 , 3U1974 , 空客321 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 22:15:00 , 2024-01-20 23:50:00 , 97% , 540
重庆 , 长沙 , 海航旗下西部航 , PN6361 , 空客320 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 06:35:00 , 2024-01-20 07:55:00 , 93% , 300
重庆 , 长沙 , 长龙航空 , GJ5692 , 空客320 , 江北国际机场 , CKG , 黄花国际机场 , CSX , 2024-01-20 09:55:00 , 2024-01-20 11:35:00 , 93% , 770
